0.000%	0.418%	0.000%	0.788%	1.206%	1.330%	2.147%	1.359%	0.000%	2.147%	
0.000%	0.406%	0.000%	0.000%	2.047%	1.170%	2.351%	1.561%	0.000%	2.990%	
0.030%	1.785%	1.182%	0.000%	1.091%	0.903%	2.244%	2.361%	0.030%	3.081%	
0.136%	0.000%	0.136%	0.051%	1.512%	0.162%	2.346%	1.664%	0.136%	2.451%	
0.000%	0.673%	0.539%	0.000%	1.573%	0.205%	1.338%	1.424%	0.000%	1.740%	
0.915%	1.958%	0.847%	0.000%	2.638%	2.342%	2.534%	3.132%	0.000%	3.132%	
0.338%	0.808%	0.358%	0.399%	1.852%	1.485%	1.829%	2.230%	0.000%	2.230%	
0.279%	1.565%	0.131%	0.000%	1.990%	1.571%	1.887%	2.377%	0.258%	2.432%	
0.000%	1.700%	0.460%	0.193%	2.600%	2.338%	2.170%	3.046%	0.193%	3.046%	
0.028%	1.365%	0.530%	0.000%	2.971%	2.667%	2.173%	2.783%	0.000%	3.413%	
0.470%	0.470%	0.000%	0.470%	0.519%	0.000%	0.470%	0.818%	0.470%	0.818%	
0.000%	1.962%	2.560%	0.787%	3.748%	0.835%	2.746%	4.175%	0.171%	4.194%	
0.000%	1.994%	2.460%	0.714%	3.510%	2.460%	2.958%	3.510%	0.439%	3.510%	
0.229%	1.350%	0.048%	0.013%	2.584%	2.511%	2.670%	3.219%	0.000%	3.219%	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
0.016%	0.985%	0.186%	0.000%	0.985%	0.296%	1.001%	1.001%	0.000%	1.001%	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
0.000%	0.000%	0.000%	0.000%	0.247%	0.247%	0.000%	0.000%	0.000%	0.247%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	2.984%	0.911%	INF	3.177%	1.096%	3.110%	0.000%	INF	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.332%	0.000%	0.837%	0.837%	0.000%	0.332%	0.000%	0.837%	
0.000%	0.000%	0.152%	0.288%	0.488%	0.488%	0.288%	0.152%	0.000%	0.488%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.792%	0.792%	0.727%	0.000%	INF	4.826%	0.000%	4.186%	0.792%	INF	
0.000%	0.000%	0.000%	0.000%	0.353%	0.353%	0.000%	0.000%	0.000%	0.353%	
0.000%	0.000%	0.000%	1.720%	2.047%	1.720%	2.047%	0.000%	0.000%	2.047%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.694%	0.694%	0.000%	0.000%	0.000%	0.694%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	5.139%	5.139%	0.000%	0.000%	0.000%	5.139%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.599%	0.000%	0.000%	0.599%	0.000%	0.599%	0.599%	0.000%	0.599%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	2.153%	2.428%	0.000%	2.428%	2.428%	2.153%	2.428%	0.000%	2.428%	
0.000%	1.420%	0.051%	0.000%	1.471%	1.273%	1.420%	1.471%	0.000%	1.471%	
2.342%	2.342%	2.342%	0.000%	4.070%	1.493%	INF	2.342%	2.342%	INF	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.281%	0.000%	0.281%	0.281%	0.000%	0.281%	0.000%	0.281%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
1.511%	1.511%	0.000%	1.511%	2.097%	1.229%	1.511%	2.097%	1.511%	2.097%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.412%	2.875%	0.150%	0.000%	2.700%	0.831%	2.851%	3.222%	0.412%	3.926%	
0.319%	2.409%	1.646%	0.243%	2.283%	1.485%	2.385%	2.757%	0.000%	3.503%	
0.088%	0.704%	0.178%	0.000%	0.724%	0.000%	1.023%	1.237%	0.000%	1.928%	
0.622%	3.436%	1.688%	0.000%	3.289%	1.717%	3.576%	3.992%	1.023%	4.726%	
0.499%	2.513%	1.780%	0.000%	2.340%	1.545%	2.490%	2.857%	0.584%	3.555%	
0.026%	2.071%	0.625%	0.000%	2.437%	1.609%	2.047%	2.749%	0.899%	3.655%	
1.121%	2.683%	1.220%	0.000%	2.511%	1.750%	2.619%	3.123%	1.121%	3.882%	
0.560%	2.729%	0.946%	0.000%	2.554%	1.760%	2.705%	3.076%	0.365%	3.780%	
0.347%	2.943%	1.979%	0.000%	2.768%	1.742%	2.919%	3.290%	0.651%	3.995%	
0.770%	2.813%	2.077%	0.000%	3.032%	0.812%	2.790%	3.158%	0.856%	4.251%	

9 9 9 9 11 9 10 9 9 12 
0.223%	0.905%	0.416%	0.175%	2.104%	1.297%	1.438%	1.541%	0.165%	2.631%	
