1063.04	1091.93	1080.53	1059.37	1090.08	1078.03	1091.68	1095.6	1066.25	1103.05	1091.93	

0.000%	0.573%	0.560%	0.000%	1.133%	0.560%	0.573%	1.133%	0.000%	1.133%	0.573%	
0.090%	0.590%	0.686%	0.000%	1.147%	0.686%	0.590%	1.147%	0.090%	1.147%	0.590%	
0.000%	0.000%	1.126%	0.189%	1.175%	1.175%	0.000%	1.126%	0.000%	1.175%	0.000%	
0.000%	0.568%	0.556%	0.000%	1.124%	0.556%	0.568%	1.124%	0.000%	1.124%	0.568%	
0.091%	1.935%	0.928%	0.000%	2.498%	1.158%	1.935%	2.498%	0.091%	2.498%	1.935%	
0.091%	1.449%	1.307%	0.000%	2.010%	1.753%	1.449%	2.010%	0.091%	2.010%	1.449%	
0.091%	1.516%	1.374%	0.000%	2.077%	1.820%	1.516%	2.077%	0.091%	2.077%	1.516%	
0.000%	0.568%	0.556%	0.000%	1.124%	0.556%	0.568%	1.124%	0.000%	1.124%	0.568%	
0.090%	0.868%	0.699%	0.000%	1.422%	1.140%	0.868%	1.422%	0.090%	1.422%	0.868%	
0.000%	0.000%	0.554%	0.000%	0.859%	0.859%	0.108%	0.662%	0.000%	0.859%	0.108%	
0.000%	2.202%	0.944%	0.190%	2.215%	0.726%	2.785%	2.798%	0.491%	2.798%	2.785%	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
0.000%	2.377%	1.206%	0.418%	2.423%	0.934%	2.961%	3.008%	0.720%	3.008%	2.961%	
0.000%	2.111%	0.445%	0.000%	2.321%	0.579%	2.824%	2.904%	0.000%	2.904%	2.694%	
0.405%	1.145%	0.000%	0.355%	1.170%	0.172%	1.240%	1.494%	0.405%	1.494%	1.240%	
0.364%	1.330%	0.000%	0.075%	1.343%	0.437%	1.655%	1.668%	0.000%	1.668%	1.655%	
0.533%	2.173%	0.222%	0.000%	2.561%	0.777%	2.891%	2.957%	0.000%	2.957%	2.891%	
0.000%	2.217%	1.048%	0.261%	2.264%	0.776%	2.801%	2.848%	0.563%	2.848%	2.801%	
0.233%	1.590%	0.630%	0.000%	1.807%	0.341%	2.172%	2.384%	0.300%	2.388%	2.172%	
0.328%	1.243%	0.000%	0.052%	1.256%	0.091%	1.568%	1.581%	0.052%	1.581%	1.568%	
0.732%	1.721%	0.019%	0.000%	1.865%	1.195%	2.585%	2.726%	0.000%	2.726%	2.585%	
